id,name,age,income,is_active,signup_date,tier
13014,Sonya,59,57307.28,True,2022-12-09,bronze
13015,Susan,36,47351.47,True,2023-10-13,gold
13016,Pamela,25,73823.21,True,2022-09-21,free
13017,Rebecca,56,54585.09,True,2021-09-21,silver
13018,Jessica,50,54269.38,False,2022-12-08,bronze
13019,William,61,,False,2020-02-08,bronze
13020,Brittany,45,83212.38,True,2022-06-20,free
13021,Jennifer,54,75964.27,True,2020-06-25,free
13022,Donald,65,,True,2020-03-20,silver
13023,Joshua,42,46938.67,False,2023-01-20,silver
13024,Holly,53,70183.29,False,2022-11-03,silver
13025,Kimberly,34,66041.11,False,2023-02-21,free
13026,Mary,41,,False,2019-08-27,silver
13027,Matthew,38,58620.68,False,2022-02-24,bronze
13028,Anne,19,68868.49,True,2020-07-06,silver
13029,Joshua,48,63427.27,True,2021-06-19,free
13030,Elizabeth,61,65542.22,True,2022-02-18,bronze
13031,Mary,50,63919.79,True,2023-03-13,free
13032,Richard,47,70940.24,False,2022-03-26,gold
13033,Keith,29,51628.93,True,2019-11-17,gold
13034,Lisa,61,62409.33,True,2020-12-19,bronze
13035,Emily,29,49165.12,True,2025-03-22,free
13036,Dustin,41,50262.59,False,2019-09-28,bronze
13037,Natalie,41,88553.57,True,2023-07-12,free
13038,Jason,28,38625.57,False,2021-07-26,free
13039,Brandi,30,70020.99,True,2021-09-04,gold
13040,Kimberly,44,100774.75,False,2021-06-25,free
13041,Michael,25,86469.2,False,2023-12-19,gold
13042,Kimberly,27,68445.6,False,2021-06-09,free
13043,Renee,25,88657.44,True,2022-09-01,bronze
13044,Pamela,37,66012.06,True,2023-10-03,free
13045,Bethany,25,55570.99,True,2022-06-27,bronze
13046,Sherry,26,60312.13,False,2020-01-11,silver
13047,John,24,73504.88,True,2022-09-27,silver
13048,Loretta,31,91159.95,False,2019-07-21,free
13049,Brandon,45,75940.15,True,2020-11-21,silver
13050,Lauren,19,,True,2023-08-14,free
13051,Charles,60,50422.64,True,2022-02-21,gold
13052,Stephen,25,30904.64,True,2020-12-02,bronze
13053,Chad,30,57954.33,True,2024-06-14,free
13054,Nicole,38,44480.18,True,2023-09-11,silver
13055,Carolyn,64,73905.6,True,2022-02-21,bronze
13056,James,45,56216.42,False,2022-08-13,free
13057,Nathan,52,74589.28,False,2022-03-27,bronze
13058,Gloria,40,,True,2021-03-03,silver
13059,William,63,,True,2021-07-18,free
13060,Brian,32,62441.47,True,2022-02-04,gold
13061,Michael,19,65451.98,True,2024-11-27,gold
13062,Rebecca,29,55762.97,True,2019-07-31,free
13063,Danielle,53,61740.73,False,2025-04-14,bronze
13064,Shelia,20,54748.89,True,2021-04-07,bronze
13065,Steven,22,80369.51,True,2019-12-18,silver
13066,Benjamin,20,56766.64,True,2024-12-15,free
13067,Brandon,64,41272.25,True,2020-11-21,free
13068,Maria,36,42561.74,False,2022-02-17,bronze
13069,Hunter,19,47381.1,True,2023-02-14,bronze
13070,Derrick,61,53280.82,False,2019-08-14,silver
13071,Ashley,54,73127.97,False,2021-09-29,free
13072,Dawn,34,72181.72,True,2021-11-12,silver
13073,Amber,31,73437.35,False,2021-11-09,free
13074,Paul,45,60253.47,True,2024-04-17,bronze
13075,Christopher,44,74902.58,True,2022-11-29,free
13076,Alexandra,27,56326.44,False,2023-11-02,gold
13077,Marie,20,32474.91,False,2024-08-29,bronze
13078,Shannon,53,74228.0,True,2021-02-14,free
13079,Bridget,55,,True,2022-02-17,free
13080,Michael,42,56752.38,True,2021-04-18,gold
13081,Gina,39,54554.77,True,2019-08-10,gold
13082,Randall,65,67833.53,True,2025-01-06,silver
13083,Pamela,56,62384.7,True,2020-06-24,silver
13084,Michael,64,56562.9,False,2024-05-13,free
13085,Sarah,47,83984.57,True,2021-04-06,silver
13086,Mark,38,58638.32,False,2024-06-26,free
13087,Molly,47,56445.65,False,2020-08-03,silver
13088,Martha,45,72118.15,False,2021-10-17,bronze
13089,Donald,48,77511.71,True,2024-11-07,gold
13090,Larry,43,73363.91,True,2022-05-14,free
13091,Marvin,60,51033.05,True,2023-08-08,free
13092,Julie,39,65511.09,True,2020-10-03,silver
13093,Julia,38,61273.14,False,2019-12-09,gold
13094,Douglas,18,57093.79,False,2020-08-22,free
13095,Stephanie,54,45983.02,True,2021-10-07,free
13096,Diana,30,63305.34,False,2022-02-11,free
13097,David,38,76313.91,True,2019-09-20,bronze
13098,Dustin,63,84445.15,True,2022-12-31,free
13099,Anthony,26,77298.51,False,2021-06-02,gold
13100,Michael,34,53265.58,False,2022-11-20,gold
13101,Katherine,64,46006.91,True,2021-07-05,bronze
13102,John,38,37605.64,False,2019-11-08,gold
13103,Heather,48,75820.53,True,2021-09-17,free
13104,Marissa,56,72342.44,True,2024-02-01,free
13105,Jennifer,39,51682.84,True,2021-11-20,bronze
13106,Paula,29,48630.94,False,2019-05-05,silver
13107,Jeanne,23,79023.11,True,2022-02-08,bronze
13108,Lucas,33,,True,2024-02-22,silver
13109,Denise,43,79385.9,True,2019-11-19,gold
13110,Edward,22,68419.49,True,2021-08-26,bronze
13111,Joshua,26,69697.39,True,2020-04-19,bronze
13112,Victoria,63,29105.32,True,2019-09-25,silver
13113,Michelle,57,,False,2023-06-29,silver
13114,Patricia,31,90344.55,True,2024-05-23,gold
13115,Cheryl,61,,False,2023-10-19,silver
13116,Jon,59,63280.81,True,2022-05-05,free
13117,John,47,83365.05,True,2020-04-24,free
13118,Jennifer,43,73120.12,True,2022-08-23,bronze
13119,Melody,62,,False,2024-04-12,silver
13120,Chris,46,,True,2023-11-11,bronze
13121,Victoria,36,84145.34,False,2020-05-08,silver
13122,Brianna,64,71119.88,True,2021-02-16,free
13123,Gail,25,65327.53,True,2024-06-09,silver
13124,William,40,67537.67,True,2021-01-30,free
13125,Natalie,59,54455.89,True,2020-05-23,silver
13126,Heidi,52,46641.26,False,2021-02-04,free
13127,Connie,48,66599.97,True,2023-03-06,silver
13128,Linda,52,50977.95,True,2019-12-15,bronze
13129,Steven,49,51134.84,False,2025-04-30,free
13130,George,22,,False,2023-05-22,free
13131,Diana,33,71760.8,True,2022-08-21,bronze
13132,James,34,49466.85,True,2020-08-24,bronze
13133,Jacob,49,48136.61,True,2020-04-10,bronze
13134,Alexandra,55,45768.84,True,2024-12-09,silver
13135,Mary,49,57702.7,True,2020-07-08,silver
13136,William,37,75161.1,False,2021-05-23,gold
13137,Matthew,65,57815.91,True,2020-01-26,free
13138,Sara,19,60038.77,True,2024-10-06,free
13139,Jeff,37,62849.56,True,2024-12-15,free
13140,Nancy,64,55050.59,False,2020-04-01,free
13141,Marvin,35,46355.82,True,2025-04-04,free
13142,Gilbert,18,53516.39,False,2023-10-11,bronze
13143,Cynthia,46,51490.59,False,2021-01-11,free
13144,Michael,46,58668.25,True,2025-01-12,bronze
13145,Jessica,36,53222.07,True,2019-10-17,silver
13146,Robert,61,63380.45,True,2020-05-10,silver
13147,Donald,57,58313.77,True,2021-03-16,bronze
13148,Michael,23,,True,2019-07-02,gold
13149,Colton,61,81834.28,True,2021-11-21,free
13150,Shannon,56,,False,2022-08-04,gold
13151,Michael,63,,True,2024-04-02,free
13152,Brandon,25,51888.1,False,2020-08-19,free
13153,Kimberly,41,73710.21,False,2023-03-29,free
13154,Kristy,37,46982.97,False,2021-07-01,gold
13155,Amy,31,81056.96,True,2022-10-07,bronze
13156,Sherri,22,38495.04,True,2024-08-09,silver
13157,Shannon,58,101514.92,False,2022-04-17,gold
13158,Matthew,57,,False,2024-09-15,silver
13159,Todd,51,40525.44,True,2020-11-19,gold
13160,Karina,33,49963.79,False,2023-02-11,bronze
13161,Robert,62,55321.08,True,2024-12-26,silver
13162,Daniel,24,51546.83,False,2025-01-31,free
13163,Rachel,33,65338.31,True,2022-04-09,free
13164,Stacy,24,64268.26,False,2019-06-15,bronze
13165,Nichole,44,107628.05,True,2024-09-10,free
13166,Hailey,31,61307.9,True,2019-08-04,bronze
13167,Christopher,31,,True,2023-05-10,free
13168,Jessica,61,57411.43,True,2021-11-05,free
13169,Sarah,50,62062.92,True,2019-07-23,gold
13170,Michael,50,52349.21,True,2021-08-17,gold
13171,Nicholas,61,,True,2020-03-06,free
13172,Andre,37,71532.26,True,2025-02-11,bronze
13173,Beth,64,50463.71,True,2023-11-20,silver
13174,Justin,53,54713.45,True,2019-09-12,bronze
13175,Frederick,24,31403.64,False,2025-03-15,gold
13176,Donald,49,46942.23,False,2021-09-13,gold
13177,Michelle,65,56003.53,True,2023-01-14,free
13178,Jason,20,62114.51,True,2022-12-22,bronze
13179,Alexander,56,57974.41,True,2021-12-26,free
13180,Joseph,46,47372.92,True,2019-09-14,free
13181,Cody,41,76604.87,True,2024-05-23,gold
13182,Theresa,39,75111.14,False,2019-08-24,free
13183,Brian,23,76580.32,True,2024-07-08,free
13184,Patrick,65,83256.25,True,2020-07-06,free
13185,David,41,45232.38,False,2022-06-11,bronze
13186,George,57,66435.17,False,2021-02-20,bronze
13187,Caitlin,40,73687.7,True,2023-04-15,gold
13188,Travis,55,94070.72,True,2019-09-21,free
13189,Robert,27,82449.28,True,2024-09-14,gold
13190,Rebekah,33,56153.8,False,2024-12-08,bronze
13191,Connie,28,36160.27,True,2019-11-06,free
13192,Michele,49,,True,2022-02-06,gold
13193,Michele,62,70091.04,True,2022-10-15,gold
13194,Robert,23,60931.55,True,2022-10-04,silver
13195,Madeline,41,49539.33,True,2023-05-10,free
13196,Larry,50,,True,2021-06-11,silver
13197,Brian,29,73291.58,True,2023-08-30,free
13198,Elizabeth,44,42707.56,True,2022-10-20,free
13199,Joseph,55,81253.53,True,2022-01-16,silver
13200,Alison,35,45009.24,True,2024-01-01,free
13201,Jesse,62,53330.81,True,2023-04-01,free
13202,Kathleen,56,49998.02,False,2019-12-13,free
13203,Corey,30,,False,2022-02-09,free
13204,Michael,57,49929.38,False,2021-05-31,bronze
13205,Paul,47,,True,2024-03-13,silver
13206,Nicholas,58,54755.58,False,2023-05-16,free
13207,Carrie,30,46822.61,True,2023-09-27,free
13208,Elaine,51,60236.27,False,2021-03-07,free
13209,Kevin,53,63974.48,False,2022-07-04,bronze
13210,Frank,47,70570.16,False,2024-07-22,gold
13211,Briana,42,69160.01,False,2021-05-07,bronze
13212,Michael,19,70767.02,True,2025-01-05,free
13213,Veronica,53,33439.46,False,2022-04-11,free
13214,Sara,35,59658.93,True,2020-06-17,free
13215,Melissa,22,46583.35,False,2020-10-26,free
13216,Karen,36,60149.68,False,2019-05-16,free
13217,Ronald,59,62089.41,False,2020-01-06,silver
13218,Craig,35,,True,2021-11-29,free
13219,Angel,49,35937.24,True,2023-12-31,free
13220,Stephanie,38,95903.31,True,2019-07-24,silver
13221,Joshua,27,94529.22,False,2022-08-12,gold
13222,Elizabeth,54,50659.44,False,2020-07-16,gold
13223,Kristin,39,43300.39,True,2023-05-17,silver
13224,Wendy,30,102629.02,False,2019-09-07,free
13225,Christopher,34,76604.56,True,2022-12-10,gold
13226,Thomas,26,71232.81,True,2022-12-20,silver
13227,Nathan,41,41632.23,True,2024-07-27,silver
13228,Lisa,61,84175.28,True,2024-09-04,free
13229,Kelly,31,46970.83,True,2024-01-17,bronze
13230,Kathleen,63,57219.49,True,2024-05-13,bronze
13231,Shane,25,80657.25,True,2021-09-05,silver
13232,Juan,54,53823.29,False,2021-09-16,free
13233,Mary,36,63495.26,True,2023-06-19,free
13234,Heather,45,77624.42,True,2023-09-17,gold
13235,Patricia,63,41835.54,False,2020-09-28,silver
13236,Russell,58,77427.26,True,2019-08-19,silver
13237,Eric,47,84108.17,True,2022-05-29,free
13238,Joshua,24,58967.68,True,2024-07-08,free
13239,Allen,43,78497.36,True,2023-07-02,silver
13240,Aaron,57,48358.35,True,2024-01-12,bronze
13241,Tammy,63,36950.1,True,2019-09-21,gold
13242,Cristina,63,30278.23,True,2021-06-27,gold
13243,Breanna,28,67697.44,True,2022-10-24,bronze
13244,Deborah,31,66794.64,True,2020-10-16,free
13245,Samantha,38,51230.82,True,2020-06-19,free
13246,Bradley,25,77578.03,False,2021-04-26,bronze
13247,Jennifer,20,50326.46,True,2022-11-23,free
13248,Sarah,45,41373.9,True,2021-12-31,silver
13249,Rebecca,46,45773.7,True,2022-07-04,free
13250,Claudia,40,81177.02,True,2022-09-11,gold
13251,Michelle,35,72622.46,True,2024-09-28,gold
13252,Steven,52,57486.09,True,2024-02-26,silver
13253,Michael,30,55953.66,True,2021-08-31,free
13254,James,29,51499.85,True,2025-03-19,free
13255,Jason,64,23478.84,True,2020-09-12,free
13256,Paul,22,36009.15,True,2023-09-25,free
13257,Lisa,56,57909.43,False,2021-06-06,free
13258,Susan,28,68848.15,False,2022-05-10,silver
13259,Krystal,28,55092.27,False,2025-02-03,silver
13260,Alexis,64,36734.84,True,2024-03-19,free
13261,Lisa,59,84390.37,False,2022-01-01,silver
13262,Ryan,64,39426.64,False,2020-12-24,free
13263,Rachel,48,,True,2022-04-15,free
13264,Danielle,48,62385.31,False,2021-02-13,silver
13265,John,30,95179.11,True,2021-01-25,gold
13266,Jerry,31,,True,2022-11-11,silver
13267,Brian,62,60696.57,True,2020-06-06,free
13268,Lauren,59,62677.98,True,2024-02-10,free
13269,Katherine,42,42944.67,True,2024-04-22,silver
13270,Angela,50,64530.62,True,2024-05-07,gold
13271,Ashley,50,53453.46,True,2023-11-04,gold
13272,James,32,55350.43,True,2023-01-01,bronze
13273,Tiffany,33,49158.17,True,2024-06-09,bronze
13274,Joshua,61,77659.56,True,2024-08-19,free
13275,Patricia,55,58100.87,True,2020-06-09,free
13276,Eddie,23,47974.47,True,2024-10-31,free
13277,Morgan,61,,True,2025-02-26,bronze
13278,Susan,42,88216.33,True,2025-03-21,silver
13279,Cynthia,32,61133.74,False,2024-06-04,free
13280,Raymond,21,79319.44,True,2021-05-13,gold
13281,Teresa,21,78581.24,True,2024-11-12,free
13282,Jason,47,,True,2022-05-10,silver
13283,Krystal,51,73693.21,False,2021-08-16,free
13284,John,44,78991.03,True,2024-09-03,silver
13285,Deborah,48,44432.99,False,2024-06-04,silver
13286,Kevin,49,73407.0,False,2023-08-04,silver
13287,Jodi,61,64278.21,True,2020-11-01,bronze
13288,Gregory,56,46650.93,False,2023-03-23,free
13289,Richard,26,72910.99,False,2020-01-14,free
13290,Scott,58,,False,2020-02-29,bronze
13291,Elizabeth,25,68285.46,True,2019-11-08,gold
13292,Sean,31,64282.27,True,2022-09-17,bronze
13293,Sherry,50,50278.11,True,2022-03-07,gold
13294,Patrick,40,88263.66,False,2022-12-21,gold
13295,Suzanne,38,73018.03,True,2024-07-01,free
13296,Julie,29,47934.12,True,2019-09-29,bronze
13297,Peter,19,78793.64,True,2021-09-06,silver
13298,Samantha,30,54756.11,False,2022-12-19,bronze
13299,Jennifer,21,53937.06,True,2023-07-05,free
13300,Erica,37,74362.65,True,2020-10-21,gold
13301,Paige,65,,False,2019-11-12,bronze
13302,Michael,31,56283.63,False,2022-06-01,silver
13303,Jacob,47,83614.63,True,2024-08-15,silver
13304,Alexandra,46,48268.31,False,2024-03-04,gold
13305,Stacy,25,81351.35,False,2019-05-19,silver
13306,Lisa,29,,False,2019-12-24,free
13307,Brandon,58,65501.32,True,2025-02-13,gold
13308,Carrie,55,54654.04,True,2021-04-17,free
13309,Rachel,43,71966.75,True,2024-03-19,gold
13310,Jennifer,19,29461.93,True,2019-07-03,free
13311,Jeffrey,57,44368.86,True,2021-05-14,gold
13312,Andrea,31,68631.74,True,2022-04-27,bronze
13313,Kevin,23,73258.09,True,2024-03-30,silver
13314,James,59,,True,2021-01-07,bronze
13315,Gregory,57,76145.05,True,2025-04-29,silver
13316,Christopher,48,49562.38,False,2025-03-05,silver
13317,Deborah,34,67792.94,True,2020-02-28,silver
13318,Tiffany,42,57900.46,False,2020-08-23,free
13319,Lauren,49,37458.87,True,2025-03-17,silver
13320,George,29,86431.52,False,2022-12-07,bronze
13321,Ashley,30,51619.17,True,2020-09-17,silver
13322,Amanda,36,48970.43,False,2025-04-19,free
13323,Mark,61,54272.26,False,2024-11-10,bronze
13324,Nichole,65,53605.4,True,2021-09-28,silver
13325,Daniel,42,63075.09,False,2023-05-07,free
13326,Aaron,48,52888.38,True,2022-08-22,bronze
13327,Jasmine,54,52154.93,True,2022-07-10,silver
13328,Chelsea,42,67249.42,False,2024-01-29,free
13329,Priscilla,33,60103.5,False,2024-11-12,gold
13330,Amanda,55,66954.64,True,2023-05-13,free
13331,Melissa,60,,False,2024-06-23,bronze
13332,Nicole,40,64525.86,True,2020-07-03,silver
13333,Monica,31,37174.25,False,2020-12-18,bronze
13334,David,23,76377.95,True,2024-06-23,bronze
13335,Justin,42,53845.23,True,2024-02-08,silver
13336,Carla,40,56721.08,False,2024-09-16,gold
13337,Heidi,60,68218.87,False,2023-09-13,silver
13338,Rachel,29,63679.86,True,2022-07-12,silver
13339,Victor,30,69537.58,True,2022-03-06,silver
13340,Philip,53,80511.7,False,2022-08-07,bronze
13341,Timothy,56,56343.6,False,2024-04-11,free
13342,Benjamin,51,59400.79,True,2021-06-21,gold
13343,Brian,23,100318.11,True,2023-05-15,free
13344,Craig,55,52886.59,True,2022-09-16,silver
13345,Daniel,57,49906.85,True,2022-05-09,bronze
13346,Vernon,25,71861.94,True,2024-11-17,silver
13347,Rebecca,25,74069.71,True,2019-08-30,silver
13348,David,57,72688.36,False,2022-08-30,bronze
13349,Andrew,50,50077.99,True,2023-04-09,free
13350,Jack,51,57892.06,True,2021-03-19,gold
13351,Jeremiah,61,59932.33,True,2024-09-03,silver
13352,Thomas,32,55577.86,True,2020-11-14,silver
13353,Allen,53,62470.46,False,2022-07-27,gold
13354,Raymond,52,55325.24,True,2022-08-17,gold
13355,Cameron,63,,False,2021-03-15,gold
13356,David,39,45126.26,True,2021-10-10,free
13357,Matthew,40,86199.05,False,2020-01-10,silver
13358,Tara,57,41251.75,True,2021-02-12,free
13359,Emily,62,89706.84,True,2021-03-10,free
13360,Justin,39,73902.96,True,2023-06-02,free
13361,Julie,22,49552.9,False,2023-10-15,silver
13362,Frederick,48,59928.76,True,2021-07-26,gold
13363,Eric,30,70598.8,True,2020-07-14,silver
13364,Robert,45,70751.82,False,2020-11-02,bronze
13365,Joseph,37,58213.79,False,2025-03-07,free
13366,Eric,50,44790.7,True,2023-03-24,free
13367,Billy,33,75788.07,False,2020-08-17,bronze
13368,Joseph,46,,True,2021-09-15,bronze
13369,Shannon,40,81083.32,True,2020-08-21,silver
13370,Daniel,41,58355.18,True,2025-04-23,bronze
13371,Brooke,51,63013.55,True,2021-11-13,bronze
13372,Robert,24,81313.02,True,2021-07-29,silver
13373,Sarah,55,63623.65,False,2022-06-23,silver
13374,Phillip,54,40516.76,False,2024-11-10,silver
13375,Margaret,21,38349.79,True,2021-02-06,free
13376,Kristina,51,34166.11,False,2023-08-14,free
13377,Felicia,59,46853.81,True,2023-07-17,free
13378,David,39,53664.49,True,2023-07-21,gold
13379,Aaron,22,73356.18,True,2023-10-18,free
13380,Martin,59,75262.09,True,2020-07-18,silver
13381,Michael,40,28548.42,True,2020-01-28,free
13382,Sharon,32,69277.54,True,2025-01-10,silver
13383,Timothy,48,54477.72,True,2022-04-20,silver
13384,Elizabeth,26,65239.51,True,2020-03-25,silver
13385,Kyle,60,88910.17,True,2021-06-27,free
13386,David,42,47677.88,True,2022-01-15,free
13387,Michael,42,67419.39,False,2021-01-02,silver
13388,Connie,38,75943.56,True,2024-04-19,silver
13389,Kimberly,26,,True,2019-05-09,free
13390,Kurt,65,50714.73,False,2019-05-18,bronze
13391,Laura,55,50461.27,True,2024-08-31,free
13392,Amy,39,52798.09,True,2023-05-10,bronze
13393,Travis,60,63511.24,False,2024-03-22,free
13394,Ellen,40,49722.21,False,2020-05-16,gold
13395,Matthew,21,68874.91,True,2021-02-05,free
13396,Patricia,46,66286.32,True,2023-07-29,silver
13397,Thomas,32,34226.52,True,2021-05-14,free
13398,Stacy,18,,False,2019-10-12,free
13399,Selena,47,93138.26,True,2022-09-02,silver
13400,Hannah,46,52798.97,True,2021-06-03,silver
13401,Linda,37,73738.52,True,2024-02-02,gold
13402,Albert,50,80203.77,False,2020-07-25,silver
13403,Samuel,58,,False,2022-10-02,silver
13404,Pedro,61,,True,2024-12-04,free
13405,Gregory,53,,False,2024-08-23,gold
13406,Dana,39,55737.71,True,2020-12-02,silver
13407,Jessica,30,57730.63,False,2024-03-20,free
13408,Jose,24,80035.27,True,2021-08-09,silver
13409,Patricia,25,,True,2020-12-01,silver
13410,Abigail,45,89248.47,True,2023-07-18,bronze
13411,Pamela,62,84526.87,True,2021-03-05,free
13412,Stephanie,60,,True,2021-02-12,gold
13413,Christopher,26,41259.02,True,2021-09-17,gold
13414,Tyler,42,76225.64,True,2019-11-15,silver
13415,Lance,33,55651.78,False,2020-09-21,free
13416,Charlotte,27,56331.83,True,2023-09-04,bronze
13417,Tamara,28,74704.19,True,2024-10-09,bronze
13418,Margaret,48,42387.91,True,2022-08-01,silver
13419,Ruth,29,74527.07,True,2022-03-14,gold
13420,Eric,48,41481.39,False,2022-09-18,free
13421,Sarah,31,,True,2019-05-21,free
13422,Ruth,61,73749.02,True,2023-03-18,free
13423,Heidi,49,70368.18,True,2022-04-24,silver
13424,Marie,34,27235.44,True,2024-02-02,bronze
13425,Michael,52,73271.33,True,2020-03-05,bronze
13426,Phillip,18,88947.97,True,2024-09-11,bronze
13427,Melinda,46,61651.76,False,2024-07-30,free
13428,David,21,79252.24,True,2023-12-22,free
13429,Andrew,40,56688.73,True,2024-03-28,silver
13430,Brittney,45,76280.04,True,2023-09-28,silver
13431,Karen,33,20429.96,True,2022-12-18,silver
13432,Mary,29,50729.37,True,2024-03-18,free
13433,Brandi,38,102687.91,False,2019-05-21,free
13434,Maria,62,82533.19,True,2019-06-28,free
13435,Christian,34,55377.46,True,2023-08-19,gold
13436,Sarah,57,,True,2022-05-11,free
13437,Matthew,30,43268.85,True,2021-10-27,free
13438,Michael,49,60254.77,True,2019-05-06,bronze
13439,Gregory,54,34197.47,True,2023-08-11,free
13440,Gregory,32,68088.75,False,2019-10-02,bronze
13441,Jared,29,51667.35,False,2022-12-12,silver
13442,Bailey,32,70507.53,False,2024-02-16,gold
13443,Christina,51,51480.72,False,2023-11-06,silver
13444,Walter,23,50515.41,False,2022-06-27,bronze
13445,Teresa,34,,True,2024-04-12,silver
